Cell, Hotspot, Strength 
1520594056201,C1 Up,3c:08:f6:ff:a3:2f,eduroam, -74
1520594056201,C1 Up,3c:08:f6:e6:ef:2d,tudelft-dastud, -83
1520594056201,C1 Up,3c:08:f6:e6:ef:24,Event Aula, -74
1520594056201,C1 Up,36:f6:4b:dd:1c:3d,DIRECT-NiBHAVYAJAINms4Y, -36
1520594056201,C1 Up,3c:08:f6:fb:31:dd,tudelft-dastud, -80
1520594056201,C1 Up,3c:08:f6:fb:31:de,TUvisitor, -80
1520594056201,C1 Up,3c:08:f6:e6:ef:22,tudelft-dastud, -75
1520594056201,C1 Up,3c:08:f6:fb:31:d3,TU Delft Open Dagen, -77
1520594066213,C1 Up,3c:08:f6:e6:ef:21,TUvisitor, -74
1520594066213,C1 Up,3c:08:f6:e6:f1:2b,Event Aula, -86
1520594066213,C1 Up,3c:08:f6:fb:31:da,VSV Symposium Challenge, -78
1520594066213,C1 Up,3c:08:f6:fb:31:d1,TUvisitor, -75
1520594066213,C1 Up,3c:08:f6:e6:f1:25,VSV Symposium Challenge, -80
1520594066213,C1 Up,3c:08:f6:ff:a3:21,TUvisitor, -71
1520594066213,C1 Up,3c:08:f6:ff:a3:24,Event Aula, -72
1520594066213,C1 Up,3c:08:f6:fb:31:dc,TU Delft Open Dagen, -78
1520594066213,C1 Up,3c:08:f6:ff:a3:22,tudelft-dastud, -71
1520594066213,C1 Up,3c:08:f6:ff:a3:20,eduroam, -73
1520594066213,C1 Up,3c:08:f6:ff:a3:2a,VSV Symposium Challenge, -74
1520594066213,C1 Up,3c:08:f6:e6:f1:2f,eduroam, -85
1520594066213,C1 Up,3c:08:f6:e6:f1:2a,VSV Symposium Challenge, -85
1520594066213,C1 Up,3c:08:f6:fb:31:d4,Event Aula, -75
1520594066213,C1 Up,3c:08:f6:fb:31:db,Event Aula, -79
1520594066213,C1 Up,3c:08:f6:ff:a3:25,VSV Symposium Challenge, -71
1520594066213,C1 Up,3c:08:f6:ff:a3:2b,Event Aula, -74
1520594066213,C1 Up,3c:08:f6:e6:f1:2e,TUvisitor, -86
1520594066213,C1 Up,3c:08:f6:ff:a3:2c,TU Delft Open Dagen, -74
1520594066213,C1 Up,3c:08:f6:ff:a3:2d,tudelft-dastud, -73
1520594066213,C1 Up,3c:08:f6:ff:a3:23,TU Delft Open Dagen, -71
1520594066213,C1 Up,3c:08:f6:fb:31:df,eduroam, -79
1520594066213,C1 Up,3c:08:f6:e6:f1:21,TUvisitor, -80
1520594066213,C1 Up,3c:08:f6:e6:f1:2d,tudelft-dastud, -86
1520594066213,C1 Up,3c:08:f6:e6:ef:20,eduroam, -75
1520594066213,C1 Up,3c:08:f6:e6:ef:25,VSV Symposium Challenge, -74
1520594066213,C1 Up,3c:08:f6:fb:31:d5,VSV Symposium Challenge, -74
1520594066213,C1 Up,3c:08:f6:ff:a3:2e,TUvisitor, -74
1520594066213,C1 Up,3c:08:f6:ff:a3:2f,eduroam, -73
1520594066213,C1 Up,3c:08:f6:e6:ef:24,Event Aula, -74
1520594066213,C1 Up,36:f6:4b:dd:1c:3d,DIRECT-NiBHAVYAJAINms4Y, -33
1520594066213,C1 Up,3c:08:f6:e6:f1:2c,TU Delft Open Dagen, -86
1520594066213,C1 Up,3c:08:f6:fb:31:d2,tudelft-dastud, -74
1520594066213,C1 Up,3c:08:f6:fb:31:dd,tudelft-dastud, -78
1520594066213,C1 Up,3c:08:f6:fb:31:de,TUvisitor, -78
1520594066213,C1 Up,3c:08:f6:e6:ef:22,tudelft-dastud, -74
1520594066213,C1 Up,d6:6a:6a:a3:f3:f7,DIRECT-f7-HP M203 LaserJet, -83
1520594066213,C1 Up,3c:08:f6:fb:31:d3,TU Delft Open Dagen, -74
1520594091208,C1 Up,3c:08:f6:e6:ef:21,TUvisitor, -75
1520594091208,C1 Up,3c:08:f6:e6:ef:2e,TUvisitor, -82
1520594091208,C1 Up,3c:08:f6:e6:f1:2b,Event Aula, -88
1520594091208,C1 Up,3c:08:f6:e6:ef:2b,Event Aula, -83
1520594091208,C1 Up,ec:8a:4c:9e:0e:f9,H368N9E0EF9, -77
1520594091208,C1 Up,3c:08:f6:fb:31:da,VSV Symposium Challenge, -78
1520594091208,C1 Up,3c:08:f6:e6:ef:2a,VSV Symposium Challenge, -82
1520594091208,C1 Up,3c:08:f6:fb:43:9f,eduroam, -87
1520594091208,C1 Up,3c:08:f6:ff:a3:24,Event Aula, -73
1520594091208,C1 Up,3c:08:f6:ff:a3:21,TUvisitor, -73
1520594091208,C1 Up,3c:08:f6:fb:31:dc,TU Delft Open Dagen, -77
1520594091208,C1 Up,3c:08:f6:ff:a3:20,eduroam, -70
1520594091208,C1 Up,3c:08:f6:ff:a3:22,tudelft-dastud, -76
1520594091208,C1 Up,3c:08:f6:e6:ef:23,TU Delft Open Dagen, -74
1520594091208,C1 Up,3c:08:f6:ff:a3:2a,VSV Symposium Challenge, -78
1520594091208,C1 Up,3c:08:f6:e6:f1:2f,eduroam, -89
1520594091208,C1 Up,3c:08:f6:e6:f1:2a,VSV Symposium Challenge, -89
1520594091208,C1 Up,3c:08:f6:fb:31:db,Event Aula, -78
1520594091208,C1 Up,b8:38:61:13:9b:bf,eduroam, -89
1520594091208,C1 Up,3c:08:f6:fb:43:9b,Event Aula, -89
1520594091208,C1 Up,3c:08:f6:ff:a3:25,VSV Symposium Challenge, -71
1520594091208,C1 Up,3c:08:f6:ff:a3:2b,Event Aula, -78
1520594091208,C1 Up,3c:08:f6:e6:ef:2f,eduroam, -82
1520594091208,C1 Up,3c:08:f6:e6:f1:2e,TUvisitor, -89
1520594091208,C1 Up,3c:08:f6:ff:a3:2c,TU Delft Open Dagen, -78
1520594091208,C1 Up,3c:08:f6:ff:a3:2d,tudelft-dastud, -79
1520594091208,C1 Up,3c:08:f6:ff:a3:23,TU Delft Open Dagen, -72
1520594091208,C1 Up,3c:08:f6:fb:31:df,eduroam, -78
1520594091208,C1 Up,3c:08:f6:e6:ef:20,eduroam, -72
1520594091208,C1 Up,3c:08:f6:e6:ef:25,VSV Symposium Challenge, -76
1520594091208,C1 Up,3c:08:f6:e6:ef:2c,TU Delft Open Dagen, -82
1520594091208,C1 Up,3c:08:f6:ff:a3:2e,TUvisitor, -79
1520594091208,C1 Up,3c:08:f6:fb:43:9a,VSV Symposium Challenge, -88
1520594091208,C1 Up,b8:38:61:13:9b:be,TUvisitor, -88
1520594091208,C1 Up,b8:38:61:13:9b:bc,TU Delft Open Dagen, -88
1520594091208,C1 Up,3c:08:f6:ff:a3:2f,eduroam, -78
1520594091208,C1 Up,3c:08:f6:e6:ef:2d,tudelft-dastud, -83
1520594091208,C1 Up,3c:08:f6:fb:43:9e,TUvisitor, -89
1520594091208,C1 Up,b8:38:61:13:9b:bb,Event Aula, -88
1520594091208,C1 Up,3c:08:f6:e6:ef:24,Event Aula, -74
1520594091208,C1 Up,36:f6:4b:dd:1c:3d,DIRECT-NiBHAVYAJAINms4Y, -34
1520594091208,C1 Up,b8:38:61:13:9b:ba,VSV Symposium Challenge, -87
1520594091208,C1 Up,3c:08:f6:e6:f1:2c,TU Delft Open Dagen, -89
1520594091208,C1 Up,3c:08:f6:fb:31:dd,tudelft-dastud, -78
1520594091208,C1 Up,3c:08:f6:fb:31:de,TUvisitor, -77
1520594091208,C1 Up,3c:08:f6:e6:ef:22,tudelft-dastud, -75
1520594091208,C1 Up,b8:38:61:13:9b:bd,tudelft-dastud, -88
1520594091208,C1 Up,3c:08:f6:fb:31:d3,TU Delft Open Dagen, -72
1520594061214,C1 Up,3c:08:f6:e6:ef:21,TUvisitor, -73
1520594061214,C1 Up,3c:08:f6:e6:ef:2e,TUvisitor, -81
1520594061214,C1 Up,3c:08:f6:e6:ef:2b,Event Aula, -81
1520594061214,C1 Up,ec:8a:4c:9e:0e:f9,H368N9E0EF9, -82
1520594061214,C1 Up,3c:08:f6:fb:31:da,VSV Symposium Challenge, -79
1520594061214,C1 Up,3c:08:f6:e6:ef:2a,VSV Symposium Challenge, -81
1520594061214,C1 Up,3c:08:f6:fb:31:d1,TUvisitor, -75
1520594061214,C1 Up,3c:08:f6:fb:31:d0,eduroam, -76
1520594061214,C1 Up,3c:08:f6:ff:a3:24,Event Aula, -74
1520594061214,C1 Up,3c:08:f6:ff:a3:21,TUvisitor, -74
1520594061214,C1 Up,3c:08:f6:fb:31:dc,TU Delft Open Dagen, -79
1520594061214,C1 Up,3c:08:f6:ff:a3:20,eduroam, -73
1520594061214,C1 Up,3c:08:f6:ff:a3:22,tudelft-dastud, -73
1520594061214,C1 Up,3c:08:f6:e6:ef:23,TU Delft Open Dagen, -72
1520594061214,C1 Up,3c:08:f6:ff:a3:2a,VSV Symposium Challenge, -74
1520594061214,C1 Up,3c:08:f6:fb:31:d4,Event Aula, -75
1520594061214,C1 Up,3c:08:f6:fb:31:db,Event Aula, -79
1520594061214,C1 Up,3c:08:f6:ff:a3:25,VSV Symposium Challenge, -72
1520594061214,C1 Up,32:07:4d:3a:03:75,AndroidAP, -72
1520594061214,C1 Up,3c:08:f6:ff:a3:2b,Event Aula, -73
1520594061214,C1 Up,3c:08:f6:e6:ef:2f,eduroam, -81
1520594061214,C1 Up,3c:08:f6:ff:a3:2c,TU Delft Open Dagen, -73
1520594061214,C1 Up,3c:08:f6:ff:a3:2d,tudelft-dastud, -74
1520594061214,C1 Up,3c:08:f6:ff:a3:23,TU Delft Open Dagen, -74
1520594061214,C1 Up,3c:08:f6:fb:31:df,eduroam, -79
1520594061214,C1 Up,3c:08:f6:e6:ef:20,eduroam, -73
1520594061214,C1 Up,3c:08:f6:e6:ef:25,VSV Symposium Challenge, -73
1520594061214,C1 Up,3c:08:f6:e6:ef:2c,TU Delft Open Dagen, -80
1520594061214,C1 Up,3c:08:f6:ff:a3:2e,TUvisitor, -73
1520594061214,C1 Up,3c:08:f6:ff:a3:2f,eduroam, -73
1520594061214,C1 Up,3c:08:f6:e6:ef:2d,tudelft-dastud, -82
1520594061214,C1 Up,3c:08:f6:e6:ef:24,Event Aula, -73
1520594061214,C1 Up,36:f6:4b:dd:1c:3d,DIRECT-NiBHAVYAJAINms4Y, -38
1520594061214,C1 Up,3c:08:f6:fb:31:d2,tudelft-dastud, -76
1520594061214,C1 Up,3c:08:f6:fb:31:dd,tudelft-dastud, -79
1520594061214,C1 Up,3c:08:f6:fb:31:de,TUvisitor, -79
1520594061214,C1 Up,3c:08:f6:e6:ef:22,tudelft-dastud, -73
1520594076204,C1 Up,3c:08:f6:e6:ef:2e,TUvisitor, -81
1520594076204,C1 Up,3c:08:f6:e6:ef:2b,Event Aula, -81
1520594076204,C1 Up,3c:08:f6:e6:ef:2f,eduroam, -82
1520594076204,C1 Up,3c:08:f6:ff:a3:2c,TU Delft Open Dagen, -75
1520594076204,C1 Up,ec:8a:4c:9e:0e:f9,H368N9E0EF9, -85
